E,0.0,0.0,0.0,0.04533235728740692,-0.014059722423553467,-0.013757032266330071,0.07961989939212799,-0.0656251311302185,-0.020127224659990617,0.08249558508396149,-0.11613142490386963,-0.028064577764343568,0.055260732769966125,-0.1396852731704712,-0.03488109346337254,0.05808715522289276,-0.1618053913116455,-0.003609316347610303,0.05947543680667877,-0.23530176281929016,-0.022392840048741647,0.07049711048603058,-0.2311333417892456,-0.03761409681148464,0.07198955118656158,-0.1974039077758789,-0.04403681766099865,0.031622663140296936,-0.1653698980808258,-0.005811916122656413,0.031091168522834778,-0.24638134241104126,-0.022137586882781335,0.04139886796474457,-0.22312882542610168,-0.033101291319798776,0.04207567870616913,-0.18483364582061768,-0.03683231856532032,0.006552413105964661,-0.16039970517158508,-0.010930690838467427,0.003981068730354309,-0.23219168186187744,-0.02399454351372654,0.015667632222175598,-0.21350443363189697,-0.02779163133211071,0.016353249549865723,-0.17627158761024475,-0.027110165840458222,-0.02079218626022339,-0.14894554018974304,-0.018020599073242494,-0.02050742506980896,-0.20409217476844788,-0.027629784232448884,-0.00941111147403717,-0.1962403655052185,-0.028730210772227593,-0.0063989609479904175,-0.1694648563861847,-0.02714773539311821
E,0.0,0.0,0.0,0.044247180223464966,-0.01490253210067749,-0.01299148753713908,0.07888826727867126,-0.06265592575073242,-0.019035760801845214,0.08476662635803223,-0.11137080192565918,-0.02682005290370526,0.058641284704208374,-0.13221833109855652,-0.033683106791787765,0.05819770693778992,-0.1604875922203064,-0.000141887293640508,0.05885407328605652,-0.2274327576160431,-0.016921900701337478,0.06878721714019775,-0.22943353652954102,-0.031328019243293426,0.07158160209655762,-0.20308750867843628,-0.03791676138024869,0.03175625205039978,-0.1649416983127594,-0.0029132084684455606,0.03088107705116272,-0.24350696802139282,-0.018877335381322524,0.040481358766555786,-0.22123834490776062,-0.029807610925846717,0.04161766171455383,-0.1836230456829071,-0.0333020282207066,0.006978943943977356,-0.1604894995689392,-0.008514795009606502,0.00405508279800415,-0.23059067130088806,-0.021807143953257224,0.015158355236053467,-0.2119188904762268,-0.025696298596077582,0.01624402403831482,-0.17532679438591003,-0.024758620676212928,-0.020026326179504395,-0.1489723026752472,-0.016016098227911613,-0.019083142280578613,-0.20340317487716675,-0.02553075787108483,-0.007954910397529602,-0.1952940821647644,-0.02625003319662156,-0.004556283354759216,-0.16831174492835999,-0.024286034074240348
E,0.0,0.0,0.0,0.0444035679101944,-0.012522637844085693,-0.013328745857158708,0.07884158194065094,-0.06326913833618164,-0.01982037433264594,0.08394138514995575,-0.1120867133140564,-0.028159200109818983,0.05534036457538605,-0.12759190797805786,-0.035291663266995954,0.05682887136936188,-0.16199177503585815,-0.002775834303626823,0.05792032182216644,-0.23359310626983643,-0.021635140188315916,0.06803075969219208,-0.22930651903152466,-0.03621649266062121,0.06927423179149628,-0.19477203488349915,-0.0420109880047832,0.02995629608631134,-0.16482964158058167,-0.005677302263954687,0.029725566506385803,-0.24429866671562195,-0.022370424948910284,0.039196595549583435,-0.2180079221725464,-0.032011992194036054,0.03964109718799591,-0.17956215143203735,-0.03426080093560557,0.005130976438522339,-0.15933948755264282,-0.011573124572912263,0.002203032374382019,-0.23068979382514954,-0.0250770010876451,0.013260141015052795,-0.20894041657447815,-0.02700234473524432,0.013772085309028625,-0.1715734899044037,-0.024571544386724042,-0.02206026017665863,-0.1471184492111206,-0.019537546567896413,-0.02215425670146942,-0.20127645134925842,-0.02875248425481658,-0.011471197009086609,-0.19189128279685974,-0.028358763911107587,-0.00846131145954132,-0.1653958559036255,-0.025527617790082502
E,0.0,0.0,0.0,0.049241602420806885,-0.015740692615509033,-0.015388095512534061,0.08406955003738403,-0.08797353506088257,-0.020528158865416923,0.08285146951675415,-0.1472882330417633,-0.02697369525536386,0.04503151774406433,-0.1535622775554657,-0.032090442947591225,0.053761839866638184,-0.19098517298698425,-0.004619875683928409,0.049083590507507324,-0.27505430579185486,-0.02510977419420568,0.06687915325164795,-0.27503788471221924,-0.042713611147845665,0.07287004590034485,-0.2373887300491333,-0.050580727628911415,0.02543535828590393,-0.19338861107826233,-0.006936507526333013,0.018284261226654053,-0.28541168570518494,-0.024062751553500572,0.036281853914260864,-0.26675188541412354,-0.03516022743984548,0.03940558433532715,-0.22097110748291016,-0.03864613803430883,-0.002286970615386963,-0.18529543280601501,-0.01267202267750589,-0.010543659329414368,-0.269810289144516,-0.02617265539571134,0.007552027702331543,-0.2553580403327942,-0.029170981369460502,0.01111835241317749,-0.21232229471206665,-0.02771115372284738,-0.03363056480884552,-0.17046719789505005,-0.020884479157174507,-0.034628912806510925,-0.23639965057373047,-0.03354621934100477,-0.0192137211561203,-0.232627272605896,-0.03583483653470365,-0.013416692614555359,-0.20329433679580688,-0.034444558195317665
E,0.0,0.0,0.0,0.05250456929206848,-0.019058167934417725,-0.021909826978841807,0.09611350297927856,-0.07627242803573608,-0.031753543376723314,0.08913689851760864,-0.13671958446502686,-0.04289091339687445,0.05169585347175598,-0.1593361496925354,-0.052105448752442385,0.07531508803367615,-0.20066308975219727,-0.00757439302633145,0.07490727305412292,-0.2981695532798767,-0.033460564523736025,0.07791036367416382,-0.28230568766593933,-0.05319082698206046,0.07709330320358276,-0.237705796957016,-0.06160960680226424,0.039117008447647095,-0.2079252302646637,-0.00829067228714564,0.03895881772041321,-0.308892160654068,-0.03222674465159514,0.039133697748184204,-0.26871824264526367,-0.046061731487313295,0.03901669383049011,-0.2195444405078888,-0.04971581286172011,0.006550043821334839,-0.20503753423690796,-0.013305288351872946,0.004447609186172485,-0.2974696755409241,-0.03197501933554747,0.008350938558578491,-0.2624507248401642,-0.03534113949517348,0.009246885776519775,-0.2138538360595703,-0.03221053963879683,-0.026332467794418335,-0.19348591566085815,-0.021263854190507914,-0.025753796100616455,-0.26394644379615784,-0.032559711098471666,-0.01985563337802887,-0.24763470888137817,-0.03182111269215682,-0.01775890588760376,-0.21256032586097717,-0.02790077923218348
E,0.0,0.0,0.0,0.0522841215133667,-0.024168848991394043,-0.02389725145537369,0.09202447533607483,-0.09309792518615723,-0.03133963827628605,0.07195338606834412,-0.15587028861045837,-0.03965015743512623,0.027915865182876587,-0.16175508499145508,-0.046221021903939175,0.0728488564491272,-0.2057678997516632,-0.00012782440814618212,0.06974774599075317,-0.2899594306945801,-0.020993465898818897,0.07325616478919983,-0.29128313064575195,-0.04015994478601925,0.07379287481307983,-0.25373804569244385,-0.049339872194714474,0.0367051362991333,-0.2141515612602234,0.0005740914575014244,0.029687106609344482,-0.3041056990623474,-0.018342418937272953,0.033473968505859375,-0.2868274450302124,-0.03479422662991993,0.03536790609359741,-0.24228587746620178,-0.041815977884716915,0.006213590502738953,-0.20803964138031006,-0.0033775818220149745,0.001060381531715393,-0.2881515622138977,-0.020928388802595066,0.00670391321182251,-0.2707483470439911,-0.03080711547870152,0.007925957441329956,-0.22572192549705505,-0.032709390266127514,-0.02410748600959778,-0.1921095848083496,-0.010292530400938915,-0.02476629614830017,-0.25878819823265076,-0.02250132185060494,-0.017924919724464417,-0.25186240673065186,-0.025628898633904384,-0.015388339757919312,-0.21840456128120422,-0.02472985197443478
E,0.0,0.0,0.0,0.05359286069869995,-0.024493694305419922,-0.023627117810765874,0.09167084097862244,-0.09742188453674316,-0.03026964568905033,0.06836512684822083,-0.1590399444103241,-0.03773562477342285,0.022350415587425232,-0.15357542037963867,-0.04366702453605331,0.07237613201141357,-0.20655342936515808,0.0007274449928713622,0.06940305233001709,-0.28962740302085876,-0.018935215262691152,0.07404562830924988,-0.2909964919090271,-0.037894396645943296,0.07524487376213074,-0.25421983003616333,-0.04747336225024856,0.03612154722213745,-0.21427449584007263,0.0012158399224331262,0.029664725065231323,-0.30343523621559143,-0.018044367967168462,0.036189645528793335,-0.28463539481163025,-0.03533049167505897,0.03886151313781738,-0.23820540308952332,-0.04275699199549354,0.005616426467895508,-0.2074587643146515,-0.002795525662595999,0.0005320310592651367,-0.285333514213562,-0.020018751336256635,0.009353965520858765,-0.2666926980018616,-0.0314043113719622,0.011596903204917908,-0.22089537978172302,-0.034388633979479444,-0.02455274760723114,-0.19116586446762085,-0.0097914492469231,-0.02479197084903717,-0.2569129765033722,-0.021580428419629705,-0.01583114266395569,-0.24858665466308594,-0.02560374752990402,-0.01202400028705597,-0.2141307294368744,-0.025659021524707448
E,0.0,0.0,0.0,0.05451853573322296,-0.01469331979751587,-0.022801966469064183,0.0987054854631424,-0.07474225759506226,-0.03240645589984936,0.09998036921024323,-0.13102498650550842,-0.043392269934788175,0.06633098423480988,-0.15539312362670898,-0.05298552575267834,0.06714345514774323,-0.20579522848129272,-0.004700932714417405,0.065381720662117,-0.2949146032333374,-0.030281598742380567,0.07451863586902618,-0.29419612884521484,-0.053359068061485715,0.07649625837802887,-0.2521328032016754,-0.06412577169693989,0.031900808215141296,-0.20937135815620422,-0.005576795029714532,0.025631755590438843,-0.3084188997745514,-0.028374659891500897,0.03594787418842316,-0.28736412525177,-0.048474776621237226,0.03985701501369476,-0.239545077085495,-0.05784322979606671,0.00033843517303466797,-0.20195606350898743,-0.01075375365771336,-0.005702763795852661,-0.2886795401573181,-0.030132691438570447,0.005284950137138367,-0.2726896107196808,-0.04231035995043797,0.0075974613428115845,-0.226576030254364,-0.04612572776831669,-0.03288838267326355,-0.18584242463111877,-0.018683320905342526,-0.032964348793029785,-0.2548663020133972,-0.032701696331873364,-0.022937312722206116,-0.2491627037525177,-0.03798524948514981,-0.019320517778396606,-0.21662253141403198,-0.038763935740366406
E,0.0,0.0,0.0,0.05564248561859131,-0.02343297004699707,-0.016271422620178555,0.09616333246231079,-0.09215077757835388,-0.023955355401398037,0.09910988807678223,-0.15817353129386902,-0.03351619001782069,0.06219622492790222,-0.16756793856620789,-0.04126336332714686,0.05825561285018921,-0.21459358930587769,-0.006533502138466929,0.054478585720062256,-0.30861467123031616,-0.02922113519466052,0.06483966112136841,-0.28709858655929565,-0.04736446123874316,0.06532448530197144,-0.2430628538131714,-0.05604668613827357,0.02456188201904297,-0.21399661898612976,-0.010468070398331975,0.014980524778366089,-0.3168196678161621,-0.029451311568976735,0.029939711093902588,-0.2765200436115265,-0.040284107442261075,0.0331282913684845,-0.23029062151908875,-0.04399588238752017,-0.006544038653373718,-0.20285364985466003,-0.017756533812047337,-0.017554491758346558,-0.29385313391685486,-0.03324530925905833,-3.6582350730895996e-05,-0.2568093538284302,-0.03333393018996844,0.0037408024072647095,-0.2111840844154358,-0.029818558137179707,-0.03973546624183655,-0.1833866834640503,-0.027664653028608654,-0.04272770881652832,-0.25279468297958374,-0.03814435657417903,-0.02645060420036316,-0.23367109894752502,-0.03575891163504252,-0.02095705270767212,-0.19933795928955078,-0.031752410347820614
E,0.0,0.0,0.0,0.056238532066345215,-0.020969033241271973,-0.0172088031165174,0.09756076335906982,-0.08824065327644348,-0.025249499499039985,0.10122597217559814,-0.15409350395202637,-0.034981557770805694,0.06512576341629028,-0.1654174029827118,-0.04320254330261264,0.0609130859375,-0.21092337369918823,-0.0075863009758165845,0.05636972188949585,-0.3059053421020508,-0.030137220069008208,0.06753429770469666,-0.28950369358062744,-0.0486207247219852,0.06899327039718628,-0.24740663170814514,-0.05778674934728656,0.027392685413360596,-0.21121826767921448,-0.011239472448068,0.018308505415916443,-0.31583237648010254,-0.030902415185408927,0.032889485359191895,-0.27690380811691284,-0.04344881479366336,0.03599974513053894,-0.22966217994689941,-0.04850054313166652,-0.003945276141166687,-0.2010537087917328,-0.01818934050126586,-0.014864236116409302,-0.29303500056266785,-0.033718442215757705,0.0019538700580596924,-0.259977787733078,-0.03668619845731769,0.005609393119812012,-0.21415692567825317,-0.03554277275426898,-0.03781479597091675,-0.182872474193573,-0.027737365706997252,-0.041455239057540894,-0.2523767948150635,-0.038402525379495955,-0.02580702304840088,-0.23664110898971558,-0.03835510988457713,-0.020301133394241333,-0.20294207334518433,-0.036493373706179
